Name,SPDR S&P 500 ETF Trust (SPY),iShares Core S&P 500 ETF (IVV),Vanguard S&P 500 ETF (VOO),Vanguard Total Stock Market ETF (VTI),Invesco QQQ Trust Series I (QQQ),Vanguard FTSE Developed Markets ETF (VEA),Vanguard Growth ETF (VUG),iShares Core MSCI EAFE ETF (IEFA),Vanguard Value ETF (VTV),Vanguard Total Bond Market ETF (BND),iShares Core U.S. Aggregate Bond ETF (AGG),iShares Russell 1000 Growth ETF (IWF),iShares Core S&P Mid-Cap ETF (IJH),iShares Core S&P Small Cap ETF (IJR),Vanguard Dividend Appreciation ETF (VIG),Vanguard FTSE Emerging Markets ETF (VWO),iShares Core MSCI Emerging Markets ETF (IEMG),Vanguard Total International Stock ETF (VXUS),Vanguard Information Technology ETF (VGT),Technology Select Sector SPDR Fund (XLK)
Symbol,SPY,IVV,VOO,VTI,QQQ,VEA,VUG,IEFA,VTV,BND,AGG,IWF,IJH,IJR,VIG,VWO,IEMG,VXUS,VGT,XLK
Type,ETF ,ETF ,ETF ,ETF ,ETF ,ETF ,ETF ,ETF ,ETF ,ETF ,ETF ,ETF ,ETF ,ETF ,ETF ,ETF ,ETF ,ETF ,ETF ,ETF 
Jurisdiction,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US
Currency,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD
20020531,-0.00593375261220275,-0.00805905698457199,,-0.014105334059761,-0.0532619287245972,,,,,,,-0.0261372617826311,-0.0182040805756747,-0.042646059396572,,,,,,-0.0414697671287907
20020628,-0.0738070330608925,-0.071859928383244,,-0.0689329007521693,-0.131158256206555,,,,,,,-0.0921270841504811,-0.0733512596478528,-0.0524434879943099,,,,,,-0.133625107962976
20020731,-0.0788193368672041,-0.077660569781986,,-0.083405573046182,-0.0862068653829351,,,,,,,-0.0524880115171215,-0.0956519188821419,-0.139738131365977,,,,,,-0.0948167877660488
20020830,0.00680122280490991,0.00470810651988107,,0.00764183286695941,-0.0150945145267322,,,,,,,-0.00104992241543656,0.00656120371809132,0.00588871353920206,,,,,,-0.00837981630903972
20020930,-0.104852511226875,-0.103616704719461,,-0.101081581011538,-0.117922717263362,,,,,,,-0.0974794843971608,-0.0825163097859885,-0.0583144251319488,,,,,,-0.166901687608927
20021031,0.0822836073984097,0.0831604018975924,,0.0749184252055231,0.184845619140782,,,,,,,0.0843057760853068,0.0433392230495713,0.0290957993649417,,,,,,0.247675122925493
20021129,0.0616809370970408,0.0572713531779558,,0.0599995652095047,0.12912417108855,,,,,,,0.0573042687893623,0.0589555133933324,0.0538337653771857,,,,,,0.158536895418818
20021231,-0.0565693599157187,-0.0534194693878813,,-0.0506908526490174,-0.120851235526944,,,,,,,-0.0722164518474693,-0.0414093047834498,-0.0333147361360745,,,,,,-0.132166666108737
20030131,-0.0245950378883356,-0.0246741702541015,,-0.0277136897431524,0.00287219272502615,,,,,,,-0.024751531434061,-0.03251263964815,-0.0305792057397125,,,,,,-0.0236485704582224
20030228,-0.0134792478063561,-0.013926388914855,,-0.0154341415322674,0.0294604401534533,,,,,,,-0.00253824814250936,-0.0225635534688288,-0.0349317058017512,,,,,,0.00484432693030312
20030331,0.00214005870514655,0.00213992121909601,,0.00751673428035615,0.00357679048489601,,,,,,,0.0157075854713802,0.0100727938045282,0.00504723316160338,,,,,,-0.0151514158641688
20030430,0.0846118353570742,0.0848962008166414,,0.0861461873960216,0.0871285764891712,,,,,,,0.0781033681382903,0.0688518398814118,0.0857018295824807,,,,,,0.0916084313139263
20030530,0.054836018232133,0.0541239336486374,,0.058325453476795,0.0852462655433033,,,,,,,0.0522640289565604,0.0831147763243643,0.0766208335097356,,,,,,0.0858419452388544
20030630,0.0106518327369385,0.0118746217730414,,0.016161350246038,0.00537073243835962,,,,,,,0.0114388295629722,0.0128755250999171,0.0273950852508671,,,,,,0.0070796901309842
20030731,0.0180268823798739,0.0171811092298229,,0.0232560383593876,0.0617694537147329,,,,,,,0.0248473631081143,0.0364585560460784,0.0497945829150515,,,,,,0.0310491808298381
20030829,0.0206262001752315,0.018802147855647,,0.0238899017342993,0.0499999858690239,,,,,,,0.0240075653824612,0.0452260086045777,0.0499514735233038,,,,,,0.0477270376397276
20030930,-0.0109064141064835,-0.0100490197464364,,-0.0105310110470108,-0.0290507974278124,,,,,,,-0.00897920042978218,-0.0163453102317996,-0.0270842021061015,,,,,,-0.00867672586294776
20031031,0.0535264623473246,0.0540531339585615,,0.0605231835162481,0.0851333465379964,,,,,,-0.0093470623481785,0.0534958065313804,0.0787770994889074,0.0863858153198016,,,,,,0.073303970150824
20031128,0.0109216476582246,0.0121566305958001,,0.0150076670400381,0.00568456734520151,,,,,,0.00334342808408761,0.009354206171303,0.032879485177312,0.0386618265998728,,,,,,0.0142711941364646
20031231,0.0503127941935679,0.0523270774017737,,0.0399876400347288,0.0309285211730257,,,,,,0.0097918973604767,0.0378670012600986,0.016611239333461,0.0135802756578689,,,,,,0.0313557078847038
20040130,0.0197704155002372,0.021488803346531,,0.0261128166720397,0.016730644750754,,,,,,0.00440610703812583,0.0220087020104995,0.0206849753562537,0.0296265510695148,,,,,,0.0426887926813597
20040227,0.0135706473639363,0.0125867258723789,,0.014006124288134,-0.0134878624324186,,0.00968493727593045,,0.0259898614626015,,0.0114152387164757,0.00585427895768409,0.0257153315079528,0.018265106043571,,,,,-0.037286276975424,-0.0254120612023641
20040331,-0.0132461283336203,-0.0122871316105961,,-0.0102363672650289,-0.0199615382324132,,-0.0155549546008652,,-0.016934916265063,,0.00683801235446246,-0.0192219386457538,0.00614370555427946,0.0151753487073663,,,,,-0.0258201632825701,-0.0265567368958135
20040430,-0.0189209517473307,-0.0187232710027743,,-0.0222369889909106,-0.029855299368904,,-0.0091520002607347,,-0.017004187975476,,-0.0280643903724181,-0.0112527844669798,-0.0358827146754268,-0.0389042742862197,,,,,-0.0543122542772361,-0.0381947948534795
20040528,0.0171231563080427,0.0167405220103405,,0.014506200906226,0.0511937821938535,,0.0133415826560601,,0.00741326058161107,,-0.0037814962291266,0.0195407588777938,0.0224685876423096,0.0216272058386171,,,,,0.0491613869583647,0.0391953241340715
20040630,0.0185015333500254,0.0177712609033858,,0.0203056213143034,0.0325584293437324,,0.0109428181910924,,0.0246038646005171,,0.00728364657536251,0.00930515530461085,0.0222373749724054,0.0549782843325315,,,,,0.0201445534218585,0.0272961030690688
20040730,-0.0322191965305577,-0.0313341091317701,,-0.0355647137064681,-0.0755173026551563,,-0.0571828507255362,,-0.0150424677477978,,0.00925013338379577,-0.0524555171061966,-0.0473688887100614,-0.0550948359815505,,,,,-0.08478229849041,-0.0608697181553578
20040831,0.00243666102138018,0.00198225248120787,,0.000564558854632358,-0.0249352366835852,,-0.00936333384146837,,0.014254088300917,,0.0161853087864903,-0.0108078587037132,0.000518281978834079,-0.00999353670049474,,,,,-0.0459661561125218,-0.0442391368093427
20040930,0.0100366908836083,0.00957918022962634,,0.0168168098405519,0.0329216137309907,,0.0186804183117169,,0.0121418065368233,,0.00516929242262321,0.0100600404146132,0.0278076067952113,0.0495704242781392,,,,,0.0255650409048016,0.0290632423220572
20041029,0.0128846963609663,0.0125224249294145,,0.0180024178450839,0.0500852744312972,,0.0141559018362367,,0.0155626928004033,,0.00866711740993398,0.0137168011863964,0.0134632420153351,0.0207293570260776,,,,,0.0534522938698703,0.0439333579134875
20041130,0.0445175300793788,0.0443462875343657,,0.0474022793523352,0.0601621903117717,,0.0418750271731514,,0.0477406678002799,,-0.00739238535441578,0.0395021246646623,0.0602789098379384,0.0877544403754333,,,,,0.0566548682800308,0.0511025471087276
20041231,0.0301214281857016,0.0306634137549244,,0.0342581674418847,0.0302246614829187,,0.0351100991653412,,0.033970547363741,,0.007973700538908,0.037316458252457,0.0388983794357578,0.0184440095729734,,,,,0.026587707461637,0.0261652965489942
20050131,-0.0224210136751565,-0.022396616622497,,-0.0249893590524018,-0.0631267037967438,,-0.0313227394283413,,-0.0199089512367132,,0.00488308798947723,-0.0339774983428845,-0.0233524131417758,-0.0224320869699824,,,,,-0.0599232152212583,-0.0563712791991388
20050228,0.0209039847268335,0.0207964552299629,,0.0208511698471932,-0.00481289644251448,,0.014059124333867,,0.0342903306785169,,-0.00371444020578793,0.0120050769390916,0.033118888698241,0.0279134877874101,,,,,0.00565086276682991,0.00150591315076087
20050331,-0.0182935960249759,-0.0180842513117012,,-0.0187194454325498,-0.0174636671435717,,-0.0189984146485798,,-0.017136985550451,,-0.00974261630259599,-0.0216728110194491,-0.0117764885767576,-0.0254347789844836,,,,,-0.0233761578735401,-0.0195487344738279
20050429,-0.0187344592526286,-0.0179937352616585,,-0.0220271224315999,-0.0434786099945664,,-0.024484674361998,,-0.0158529604352087,,0.0172290349284256,-0.0183487501558984,-0.0359752360001042,-0.055650072202409,,-0.0233050905711426,,,-0.0448791463106356,-0.0352760630621295
20050531,0.032224342093683,0.0314605817097362,,0.0388143920620261,0.0886228873222417,,0.0539306618754611,,0.02491142250967,,0.00827596668570974,0.0499888117077947,0.0571997522848513,0.0646621151301436,,0.0290671629842254,,,0.0867467543878206,0.0694223524391331
20050630,0.00151533967481976,0.00125261018291756,,0.00758263591892527,-0.033246968870236,,-0.0029238280866204,,0.013745219731752,,0.00876180059771103,-0.00474793894690118,0.0246841820279875,0.0354584028047857,,0.0345699014817069,,,-0.0155205899302098,-0.0128840734547541
20050729,0.0382611814498655,0.0385363054356695,,0.0437825425578695,0.076128943680488,,0.043701936181028,,0.0255658631005813,,-0.0103541776499562,0.0508337322990446,0.0548899923777317,0.06143201657467,,0.0696818739906786,,,0.0594589741028722,0.0567267593294685
20050831,-0.00937429785902089,-0.00970104723573817,,-0.0108746371797305,-0.0151589598475569,,-0.0140206477936176,,-0.00601062850486567,,0.0118151006432106,-0.0146710274004611,-0.00968720619075458,-0.0162671825324786,,0.0142860806719896,,,-0.00595214175210557,-0.00950095849900023
20050930,0.00802539566922644,0.00824616585774063,,0.00791678600565882,0.0123140836565814,,0.00506859056541864,,0.0172683207381732,,-0.00936414440970323,0.00463976443061687,0.00626397788622657,0.00722443677865381,,0.0822535025560902,,,0.00705706627714386,0.00239701599353537
20051031,-0.0236511983754617,-0.0214629415022696,,-0.0234864885349996,-0.0149517046657853,,-0.00843108464861841,,-0.0264128979465401,,-0.00991040325089088,-0.013847364009411,-0.0306323971421036,-0.0356644230106745,,-0.0565684285172691,,,-0.0203861640283916,-0.0229658423454678
20051130,0.0439525792436286,0.0416248773189842,,0.04616054737102,0.0609722584520855,,0.041546044619635,,0.0352683399678311,,0.00374652185558166,0.0466016083080572,0.0570239694643668,0.0515256821869645,,0.0697081281174738,,,0.0704533722478946,0.0631738053183426
20051230,-0.00191383856067706,-0.00155347382193294,,0.000176658743949343,-0.0177621470998273,,-0.004744922864652,,0.00684257264210042,,0.0113402971192822,-0.00557309322553756,0.00644266929817783,-0.0109796690009559,,0.0652937548422108,,,-0.0184322746733774,-0.0307154112231646
20060131,0.0240147392663268,0.0247052521760576,,0.0321898426522504,0.0393465423068085,,0.0218690040614327,,0.0302607512729673,,-0.000596517908197702,0.0135266800735734,0.0544719679965995,0.0820069283980125,,0.116294545932129,,,0.04030585755026,0.0334937767753862
20060228,0.00572514309644889,0.00532257411082315,,0.00219937551683413,-0.0214286460906362,,-0.00274406280974682,,0.00882849213580128,,0.00160866902944434,0.00251419130398678,-0.00398381360907052,-0.00479691645344937,,-0.0214835097097572,,,-0.0111266378183802,0.00231496785353791
20060331,0.0165038273923854,0.0156197129597291,,0.0205048599583342,0.0209103274810858,,0.0146483277257636,,0.0158104876216873,,-0.00867521915637781,0.0197991675141751,0.0254603391134498,0.0499431143994686,,0.0117292599539784,,,0.0235082167091802,0.0226323379828357
20060428,0.0126317379129972,0.0129313011286227,,0.00956245243908138,-0.00190782294067249,,0,,0.0243379839416558,,-0.00148958322096282,-0.00265401223568385,0.0146316394801607,0.0010729018308755,,0.078032446208482,,,-0.00844122102831379,-0.0130983145488386
20060531,-0.0301207526426719,-0.029254940228679,,-0.0322357847902192,-0.0724014145638064,,-0.0340770089474486,,-0.0240845868636831,,-0.0019859343271823,-0.0368825772718537,-0.0452508590659585,-0.0454822522721607,,-0.112918944797914,,,-0.0744409348128845,-0.0649884172242821
20060630,0.00260811807790606,0.00266088812845133,,0.00132377167258002,-0.0006160761984777,,-0.00382825498200656,,0.00905066210060457,,-0.00160850746398122,-0.00149632215334183,-0.00491134745714861,-0.00192791933092551,-0.00183576369087402,-0.000932441635436598,,,-0.0111226187011526,-0.00489496606479534
20060731,0.00447848093358294,0.00391960746189191,,-0.0011869549200233,-0.0430748189324746,,-0.0222766394724945,,0.0252575064522225,,0.01388832610088,-0.0204161727665439,-0.0304973726217168,-0.0370370077954988,0.00223680399054316,0.0185127855000489,,,-0.0410991562152671,-0.0260697175034324
20060831,0.0218222383244577,0.0220229004470109,,0.0229862422274143,0.0477094853903808,,0.0307007994810717,,0.0166935145862475,,0.0159102481875599,0.0285305483598079,0.0122858772999286,0.0180601587696174,0.022722326326654,0.0148157331716909,,,0.0757953756333427,0.0702016841087794
20060929,0.0270019248887099,0.0267345896773243,,0.0226001056843963,0.0463950476828907,,0.0293029929541229,,0.0215282206553462,,0.0101155853863062,0.028114532906079,0.00914645448060725,0.00876905884706436,0.0224121343336507,0.0105359247827965,,,0.0369046346663366,0.040336051938584
20061031,0.0315166235129154,0.0320750510705843,,0.035301343557566,0.0474784255290701,,0.0331931478639524,,0.0313972176093666,,0.00685700192310823,0.0362626423602437,0.0425506167085636,0.0513948877666324,0.0272584325486023,0.0507892421619001,,,0.0398384414865771,0.039545923540719
20061130,0.0198851588653959,0.0196312403047987,,0.0232956125039308,0.034288928758635,,0.0238310200267695,,0.0207004665421058,,0.0106195116533381,0.0192561680799832,0.0305148998404474,0.0262262140041811,0.00833984181941738,0.0732815702908298,,,0.0348113026585048,0.0284218334535016
20061229,0.0133711067899589,0.0138947947595898,,0.0120147259004595,-0.0187881023759331,,0.000218834541061863,,0.0250751739788158,,-0.00600516497233072,0.00185334026840933,-0.00723229561248617,0.000285532140456679,0.0160044957873824,0.0401186949317274,,,-0.0102646756493747,-0.00538711733106978
20070131,0.0150407605588108,0.0142956229092557,,0.0186155735606486,0.0210842093242267,,0.0257515586147248,,0.0077679820439982,,-0.000702343061099509,0.0261673235478816,0.0372956692704971,0.0200026259387269,0.0156136461069225,0.000775426320534178,,,0.0154193721473592,0.0202061194384027
20070228,-0.0196176362423726,-0.0189542169697606,,-0.0162446880060915,-0.0167913043347427,,-0.0185339378329157,,-0.0158520298381051,,0.0162541395091842,-0.0180622893226431,0.00877849951428278,-0.00638824487522649,-0.0173862549253332,-0.0232409628836905,,,-0.0221219115635235,-0.0269700803268479
20070330,0.011588939787468,0.0118542304816345,,0.011208727220962,0.00524884150569616,,0.00536240842871449,,0.0169010027920449,,-0.00195095720992433,0.00628598127099234,0.0133151713059494,0.0171034135447001,0.00282817143773428,0.0425644763214126,,,0.00421765594502399,0.0099613352274166
20070430,0.044295449044935,0.0431359312368727,,0.0402212793373451,0.0558233817382518,,0.0439843593794864,,0.0419653284444903,,0.00589787179028023,0.0459938213971047,0.0281323115248335,0.0232660303556944,0.0443536947320671,0.0380372560440263,,,0.0500188847539584,0.047169686231114
20070531,0.0339201006504326,0.034146020095134,,0.0372381729208873,0.0315493323272786,,0.0350820351250074,,0.0357840760248587,-0.0078693057992526,-0.00917231975299149,0.036757398862634,0.0500112416799323,0.0437469749014472,0.0248032539372462,0.066569168780779,,,0.0416367724931221,0.0503685506135199
20070629,-0.0146208589387946,-0.0154574869209572,,-0.0176277134246825,0.00479243944038266,,-0.0100926807416509,,-0.0208931188659464,-0.00311297376319109,-0.00376803763644029,-0.0166414048350827,-0.0201906232611222,-0.0160990969176197,-0.0160112712135277,0.0454647212567929,,,0.00575990436772966,-0.00124802824257153
20070731,-0.0313098906435696,-0.0318915684412546,,-0.0353466155543194,-0.00147032421135718,,-0.0214912709579335,,-0.0471558345651283,0.00922450049494983,0.0107310124895881,-0.0141865381912545,-0.0491715937051859,-0.0506328906469905,-0.025213126133101,0.0351627703187254,,,-0.0130160038836322,-0.00195336000159663
20070831,0.0128326313062448,0.0131082845184132,,0.0147125898376463,0.0281922949295197,-0.000834952077541029,0.0193405729173319,,0.0145988102444838,0.0148327871252563,0.0127943637374679,0.012163533663212,0.0143717890501325,0.0186670038696342,0.0229504529828328,-0.000105550861459469,,,0.0288372553335834,0.0191777850340105
20070928,0.0387141273094251,0.0409345690196206,,0.0384662380579244,0.0525217998921692,0.0476384972960693,0.044954254711534,,0.0355198389885778,0.00603482716120451,0.00632861320712141,0.047095246126851,0.0265550824772458,0.0161886711077137,0.0343162190503348,0.0983168828123839,,,0.035720702046119,0.0377843590814251
20071031,0.0135665948820334,0.0141204516042612,,0.0179237622942827,0.0704144308111419,0.0442764393828783,0.0296154541355889,,0.00153836447379763,0.00919024704185856,0.0100793158977539,0.0288355106713141,0.0248357031187276,0.017204312133253,-0.00328340316553832,0.1300835267306,,,0.0676565407654279,0.0530221919232952
20071130,-0.0387322666110975,-0.0411267829339396,,-0.045220895001247,-0.0675993626882734,-0.0376242165557117,-0.0322094719866824,,-0.0504048680471453,0.0195865834533471,0.0180356600885585,-0.0343252317287374,-0.0482462526272939,-0.0711769927234032,-0.0202842436436146,-0.0852665785262283,,,-0.0797527244583601,-0.0753519977339313
20071231,-0.0112608557803158,-0.00826003899733974,,-0.00694561740609134,-0.000713422848396372,-0.0279731035350668,0.000637984430701399,,-0.0156183325271126,0.00846787388064807,-9.3428043430932E-05,-0.00672227362929745,-0.00939599876215758,-0.0105472321265524,-0.00491027785612264,-0.00945560646960086,,,0.0126478834753419,0.0199129740719768
20080131,-0.0604608784182609,-0.0626958869805526,,-0.0616605153243961,-0.118899007636846,-0.0738732348474668,-0.0801798398909954,,-0.0472961811771386,0.0125357343422914,0.0231293189723243,-0.0789732962414789,-0.0570994182771717,-0.053983256248729,-0.052725448279209,-0.0902206733285238,,,-0.131902852455354,-0.127907270866408
20080229,-0.0258422769697439,-0.0275556314194332,,-0.0249631139344681,-0.0483050336819385,-0.0101396585273729,-0.0114650634710879,,-0.0390509302113069,0.000896416303310055,-0.0015994505026663,-0.016612943920212,-0.0181042935150257,-0.02373660620211,-0.0154718515399248,0.0287703471243457,,,-0.0295073153087443,-0.0473118655161388
20080331,-0.00894249633475219,-0.00631524394933103,,-0.00894613148130952,0.0187227896110971,0.00378176731645818,-0.00956834617407443,,-0.00448104859276566,0.00399645688136241,0.00129739323376876,-0.00832757163578934,-0.00925531765706777,-0.000796201796311125,0.020267219564817,-0.0367756210874444,,,0.00375110615224772,0.0115612695233984
20080430,0.0476621535648867,0.0482489535102202,,0.0488549773517764,0.0798268662519637,0.0537659457246198,0.0604072641722819,,0.0427760798822059,-0.00345620812732927,0.0032744462464509,0.0554744410905119,0.0748647668667992,0.0442185717050725,0.0256502583441907,0.0843351644165347,,,0.0717937418559536,0.0625001011318025
20080530,0.015116427483471,0.0128414062561399,,0.0201598651127699,0.0593090177650844,0.0120556961626426,0.034993747696098,,-0.00574606424690649,-0.00993911738763609,-0.0126509691679724,0.0328923984609346,0.0536139328904213,0.0415465101264716,0.0033105033368559,0.0178502337649085,,,0.0636814457079322,0.0651256890985519
20080630,-0.0835757753821239,-0.0838833225734177,,-0.0812079120721216,-0.0961500087619883,-0.0867901268746789,-0.0670649005712617,,-0.095274357424487,0.000419097337466256,-0.00184998132039294,-0.0692502212085027,-0.070500004999439,-0.0745691259865151,-0.0785845748267555,-0.0980921633569126,,,-0.0897171214814735,-0.0936738120554785
20080731,-0.008985826411116,-0.00742171024121907,,-0.00624104936356773,0.00641991238700923,-0.0347073339296722,-0.0163879054485255,,-0.00178734225678312,0.00021103204759787,0.00393896361713897,-0.0200883605549424,-0.0165484836663629,0.0189460563440131,0.0106006042794304,-0.0472221749546192,,,-0.0130779360159795,-0.0244430302252027
20080829,0.0154535740012367,0.0148757219464755,,0.014602068811348,0.0145185377937456,-0.0400583799330536,0.0120236961498936,,0.0162930176345766,0.00837790775446945,0.0074198266982064,0.0129677888356332,0.0144584272930066,0.0428971362797586,0.0207796200766714,-0.0791659638858705,,,0.0263109933519641,0.0178971433351927
20080930,-0.0941736532981853,-0.0888151778007815,,-0.0924108478060241,-0.155762684887754,-0.115887089723308,-0.111589309333545,,-0.0685217983240236,-0.00515674678607248,-0.0175975071964993,-0.109482461783527,-0.10779011287131,-0.0665562467801626,-0.0671718101581072,-0.155869660418684,,,-0.13173654737608,-0.124479971598612
20081031,-0.165186394840429,-0.166324326185205,,-0.174777360737135,-0.154716434553991,-0.205572722532563,-0.178126352832745,,-0.162342995913583,-0.0294745128561281,-0.0228103089407934,-0.177342705392074,-0.21296302124338,-0.197614029550775,-0.141066181700524,-0.272648359110908,,,-0.179525852340333,-0.16120904210959
20081128,-0.0696068159524533,-0.0746486900410338,,-0.0801498144969445,-0.114624098708784,-0.0662138196137601,-0.086693262343563,,-0.0664994497613699,0.0392686191136962,0.030242756069091,-0.0843768577901177,-0.0962246194415757,-0.118534255014282,-0.0255472075080858,-0.0864735251088701,,,-0.116364785996877,-0.0840839147445855
20081231,0.0097968208289374,0.00979479816753392,,0.0176617885702337,0.0227737661714928,0.0901853273197992,0.0125124778857273,,0.0149440127048779,0.051367224300414,0.0666236446676884,0.0180963632098985,0.0440211850463466,0.0509731567738851,0.00881555210956742,0.076530651072183,,,0.0218520914408042,0.0158982569500452
20090130,-0.0821142631637186,-0.0812758537503784,,-0.0804648921911199,-0.0228647027475681,-0.140152605091505,-0.0488484782365286,,-0.111030498305572,-0.0207666532373886,-0.019865439044682,-0.0512681969312597,-0.0675040432460924,-0.116897353865216,-0.0762329838741272,-0.0890959913190939,,,-0.0337737325058859,-0.0473717444882342
20090227,-0.107449504198207,-0.105580225681598,,-0.105250465367852,-0.0526496017106514,-0.100762418204877,-0.0747737900607078,,-0.13555643457912,-0.00585483002445597,-0.0105538201119009,-0.075085314857097,-0.0939072217404512,-0.118207435730118,-0.105177645762115,-0.0237547896893502,,,-0.040425632331455,-0.0381472551178936
20090331,0.0833110080671411,0.0802889689316399,,0.0827217555659387,0.10316510184064,0.0842487352431165,0.0786929656864344,,0.0821454353855753,0.0109422298767972,0.011030314327424,0.0833715703288833,0.0845701054193804,0.0664395905493835,0.0703837998832426,0.12404580871281,,,0.115932530881673,0.111809425296203
20090430,0.0993461114170264,0.101356207131356,,0.109903980684659,0.130606681985436,0.118209093053351,0.0995713137836482,,0.110159721833276,0.00465716796870375,0.00515190282941758,0.101482666822617,0.147524007533042,0.180819278349229,0.0729279988219849,0.174448662710112,,,0.129435512306079,0.10435361156277
20090529,0.0584532397208164,0.0583880098741061,,0.0546322092135168,0.0320887670706582,0.130587304929782,0.0462512848954386,,0.0710294514608825,0.00673006318114733,0.00709712853083655,0.0520176184597998,0.0325865956916096,0.0186172326279708,0.0494581614025516,0.17889437659264,,,0.0258856376148007,0.0231880575827394
20090630,-0.000654801813759098,0.000377221584163312,,0.00367367072595903,0.0295290405857715,-0.0182194192129984,0.0123193795440022,,-0.0107631021033169,0.0061900725393147,0.00420776432261571,0.00934854331319368,0.00541720660934586,0.0177759489607943,0.00495519757591167,-0.0245249901224901,,,0.0431163027500343,0.0363968645767076
20090731,0.0746059946888096,0.0738494541262129,,0.0773715787696729,0.0843875818024031,0.105742550497666,0.0712644611856645,,0.0796467942835863,0.0130968517087891,0.0126902363005148,0.0724836959257364,0.0837514439216991,0.0974575832388069,0.0655903023609745,0.109050563547321,,,0.0925315776193851,0.081823550955147
20090831,0.0369395503990544,0.0366033409509177,,0.0371115558138864,0.014701917466226,0.0449650728112434,0.0198061583928326,,0.0522244093884907,0.0101054245981742,0.0122022639517148,0.0194023053863737,0.0437484938232786,0.0237899800656591,0.0241472053778558,-0.00708390359940425,,,0.0251504895241565,0.0162433600806533
20090930,0.035457053775136,0.0362662003733443,,0.0413346668053041,0.056479953479041,0.0393942188240179,0.0433132254665753,,0.0322250847634484,0.01004891229923,0.0118823865853943,0.0404163431850397,0.0577981477585401,0.0509622347437164,0.031460535015092,0.0996004858572494,,,0.0463408278905819,0.0463237898240199
20091030,-0.0192255591010285,-0.0192433713821205,,-0.0263106551847139,-0.0305326936983279,-0.0276971576186678,-0.0131899877158106,,-0.0264756976658524,0.00275114821982769,0.00221805998071445,-0.0127403996634901,-0.0453950443606982,-0.0557895131793851,-0.00428063470639195,-0.0241372092523946,,,-0.0118235159783291,-0.0124577251753816
20091130,0.0616070274212868,0.0608830013444119,,0.0569182521172136,0.063476470404159,0.0410800513582357,0.0596339349636383,,0.0606330242326438,0.0130403173044307,0.0128632340027619,0.0623355915048438,0.0417803730051245,0.02610283813678,0.057918665416794,0.0718083313735514,,,0.0523219603496368,0.0553126895236609
20091231,0.0191010864170298,0.0190863296352786,,0.028630949639822,0.052028122430005,0.00796895128332253,0.0331867275053399,,0.0121895334329691,-0.0144912777270728,-0.018812218387992,0.0304581198046072,0.0608451045332661,0.0823806310156676,0.00729291036241508,0.0311779298607193,,,0.0623218955118072,0.0580380863393382
20100129,-0.0363425284569739,-0.0371163288367207,,-0.035657298377892,-0.0646995488246942,-0.0543860618886678,-0.0459854762727242,,-0.0245024733421119,0.0128507197629881,0.0141487410762426,-0.044934516949585,-0.0323160351365181,-0.0314329092446842,-0.0230476192159957,-0.0673168725767722,,,-0.081829443295252,-0.0859136267886872
20100226,0.0311945232905779,0.0314874359690163,,0.0344007064626142,0.0460391638217157,0.00742137079769512,0.0387198460731091,,0.0261911453096171,0.00325171205379005,0.00198360697746614,0.0348667781403789,0.0520905866506336,0.0411325037385175,0.0242461025213028,0.0188284933788832,,,0.0450572145711778,0.0348284255584452
20100331,0.0608799245813678,0.0611212329948956,,0.0639576881183754,0.0771092516934586,0.062955750249692,0.0592453085248363,,0.0615141998374562,-0.00221745803946982,-6.62966712375868E-05,0.0575845750366717,0.0702106596059373,0.0796444303547583,0.0461944185770189,0.0818787691617098,,,0.0670466366378295,0.068397876429084
20100430,0.0154701875480163,0.0161924126180941,,0.0218156622440218,0.0224247764474896,-0.0277298853313596,0.0151217676721325,,0.0178325647282973,0.0107024812428853,0.00973143786925945,0.0107798347813481,0.0438371987832342,0.0582003886582738,0.0217080893440425,-0.00213526175379253,,,0.0220720208496565,0.0125540356427223
20100528,-0.0794547096789631,-0.080006716540649,,-0.0788307522727048,-0.073923782186062,-0.11527003501865,-0.0826387087805167,,-0.0776716541146609,0.0112738045328948,0.0108250027286725,-0.0767473248675119,-0.0708460699209459,-0.0715308472981179,-0.072359576655799,-0.0917739010576278,,,-0.0799373594908672,-0.0748178112203145
20100630,-0.0517410282585214,-0.0526285274828137,,-0.0584050512918107,-0.0597563699942357,-0.0181330607959932,-0.0570302303759472,,-0.0516861414392819,0.0145107948866254,0.0176874265918721,-0.054661920343564,-0.0658239344425379,-0.0709705290900812,-0.0434462018331377,-0.00549713505284266,,,-0.0637894337590035,-0.0539668348290012
20100730,0.0683011606748958,0.0698822702394195,,0.0702055959696986,0.0725823618307866,0.116621075171389,0.0748355208968632,,0.0663091235231819,0.00861382933127119,0.00854665628479467,0.0716910642618125,0.0673509528952097,0.0644622424914598,0.0638202057248611,0.102132200904709,,,0.0719774444835295,0.0745097846375666
20100831,-0.0449805597786356,-0.0442678341610101,,-0.0471114321350153,-0.0512989595345892,-0.0358343681678412,-0.0472453267815108,,-0.0424376078047277,0.0155846310448549,0.0128687291756648,-0.0468305574028686,-0.0488739587094846,-0.0760020730846278,-0.0343727749429105,-0.0255554094532278,,,-0.0692193632579072,-0.0561129046110954
