date,name,return
19910228,CRY103 - Amethyst Arbitrage Fund Class F,missing
19910228,CVT421 - Capstone Traditional Equity Pool Fund Class I,missing
19910228,DON201 - Donville Kent Capital Ideas Fund Class A,missing
19910228,ECM100 - King & Victoria RSP Fund Class A Units,missing
19910228,HIL240 - Hillsdale Canadian Small Cap Equity Fund Series A CA$,missing
19910228,IGI1737 - IG PanAgora Risk Parity Private Pool F,missing
19910228,KAI103 - KAI Core Equity Pool Class O,missing
19910228,KAI303 - KAI Core Listed Equity Pool Class O,missing
19910228,LDM031 - Nymbus Sustainable Enh Short-Term Bonds Fd Class I,missing
19910228,LGQ785 - Purpose Credit Opportunities Fund Prescribed Series A,missing
19910228,LWP214 - Lightwater Nimble Fund Class O,missing
19910228,MAJ263 - Northfront Equity Fund Series N,missing
19910228,MAJ364 - Evovest Global Equity Fund Series E,missing
19910228,MAJ603 - Limpid Global Fund Series S,missing
19910228,MAJ868 - TURN8 Alternative Fund Series T,missing
19910228,MBP109 - MFS Canadian Fixed Income Fund,0.028093
19910228,NBC4627 - NBI Global Tactical Bond Fund Private,missing
19910228,NEW314 - NewGen Equity Long-Short Fund RRSP Class F,missing
19910228,NPP507 - Ninepoint Credit Income Opportunities Fund Class F,missing
19910228,PTL054 - Portland Focused Plus Fund LP Series P,missing
19910228,RBF10590 - RBC Qube Market Neutral World Equity Fund (CAD Hedged) Series A,missing
19910228,TUR170 - Turtle Creek Equity Fund Class I Series 1.0 - 170,missing
19910228,TUR216 - Turtle Creek Equity Fund Class I Series U.S. 2.0 - 216,missing
19910228,TUR631 - Turtle Creek US Equity Fund Class F USD Cash Distribution 1 - 631,missing
19910228,VCC111 - Vision Strategic Opportunity Fund Limited Partnership,missing
19910328,AHP198 - Arrow East Coast Investment Grade II Fund Class F,missing
19910328,ALD400 - AA&A Global Equity Value Fund Series F,missing
19910328,BCM210 - Barometer Tactical Balanced Pool Class O,missing
19910328,CCL951 - CC&L Absolute Return Fund Series F,missing
19910328,CFM134A - Canso Short Term and Floating Rate Income Fund Class A,missing
19910328,CRY103 - Amethyst Arbitrage Fund Class F,missing
19910328,CVT421 - Capstone Traditional Equity Pool Fund Class I,missing
19910328,DON201 - Donville Kent Capital Ideas Fund Class A,missing
19910328,ECM100 - King & Victoria RSP Fund Class A Units,missing
19910328,HIL240 - Hillsdale Canadian Small Cap Equity Fund Series A CA$,missing
19910328,IGI1737 - IG PanAgora Risk Parity Private Pool F,missing
19910328,KAI103 - KAI Core Equity Pool Class O,missing
19910328,KAI303 - KAI Core Listed Equity Pool Class O,missing
19910328,LDM031 - Nymbus Sustainable Enh Short-Term Bonds Fd Class I,missing
19910328,LGQ785 - Purpose Credit Opportunities Fund Prescribed Series A,missing
19910328,LWP214 - Lightwater Nimble Fund Class O,missing
19910328,MAJ263 - Northfront Equity Fund Series N,missing
19910328,MAJ364 - Evovest Global Equity Fund Series E,missing
19910328,MAJ603 - Limpid Global Fund Series S,missing
19910328,MAJ868 - TURN8 Alternative Fund Series T,missing
19910328,MBP109 - MFS Canadian Fixed Income Fund,0.010465
19910328,NBC4627 - NBI Global Tactical Bond Fund Private,missing
19910328,NEW314 - NewGen Equity Long-Short Fund RRSP Class F,missing
19910328,NPP507 - Ninepoint Credit Income Opportunities Fund Class F,missing
19910328,PTL054 - Portland Focused Plus Fund LP Series P,missing
19910328,RBF10590 - RBC Qube Market Neutral World Equity Fund (CAD Hedged) Series A,missing
19910328,TUR170 - Turtle Creek Equity Fund Class I Series 1.0 - 170,missing
19910328,TUR216 - Turtle Creek Equity Fund Class I Series U.S. 2.0 - 216,missing
19910328,TUR631 - Turtle Creek US Equity Fund Class F USD Cash Distribution 1 - 631,missing
19910328,VCC111 - Vision Strategic Opportunity Fund Limited Partnership,missing
19910430,AHP198 - Arrow East Coast Investment Grade II Fund Class F,missing
19910430,ALD400 - AA&A Global Equity Value Fund Series F,missing
19910430,BCM210 - Barometer Tactical Balanced Pool Class O,missing
19910430,CCL951 - CC&L Absolute Return Fund Series F,missing
19910430,CFM134A - Canso Short Term and Floating Rate Income Fund Class A,missing
19910430,CRY103 - Amethyst Arbitrage Fund Class F,missing
19910430,CVT421 - Capstone Traditional Equity Pool Fund Class I,missing
19910430,DON201 - Donville Kent Capital Ideas Fund Class A,missing
19910430,ECM100 - King & Victoria RSP Fund Class A Units,missing
19910430,HIL240 - Hillsdale Canadian Small Cap Equity Fund Series A CA$,missing
19910430,IGI1737 - IG PanAgora Risk Parity Private Pool F,missing
19910430,KAI103 - KAI Core Equity Pool Class O,missing
19910430,KAI303 - KAI Core Listed Equity Pool Class O,missing
19910430,LDM031 - Nymbus Sustainable Enh Short-Term Bonds Fd Class I,missing
19910430,LGQ785 - Purpose Credit Opportunities Fund Prescribed Series A,missing
19910430,LWP214 - Lightwater Nimble Fund Class O,missing
19910430,MAJ263 - Northfront Equity Fund Series N,missing
19910430,MAJ364 - Evovest Global Equity Fund Series E,missing
19910430,MAJ603 - Limpid Global Fund Series S,missing
19910430,MAJ868 - TURN8 Alternative Fund Series T,missing
19910430,MBP109 - MFS Canadian Fixed Income Fund,0.008918
19910430,NBC4627 - NBI Global Tactical Bond Fund Private,missing
19910430,NEW314 - NewGen Equity Long-Short Fund RRSP Class F,missing
19910430,NPP507 - Ninepoint Credit Income Opportunities Fund Class F,missing
19910430,PTL054 - Portland Focused Plus Fund LP Series P,missing
19910430,RBF10590 - RBC Qube Market Neutral World Equity Fund (CAD Hedged) Series A,missing
19910430,TUR170 - Turtle Creek Equity Fund Class I Series 1.0 - 170,missing
19910430,TUR216 - Turtle Creek Equity Fund Class I Series U.S. 2.0 - 216,missing
19910430,TUR631 - Turtle Creek US Equity Fund Class F USD Cash Distribution 1 - 631,missing
19910430,VCC111 - Vision Strategic Opportunity Fund Limited Partnership,missing
19910531,AHP198 - Arrow East Coast Investment Grade II Fund Class F,missing
19910531,ALD400 - AA&A Global Equity Value Fund Series F,missing
19910531,BCM210 - Barometer Tactical Balanced Pool Class O,missing
19910531,CCL951 - CC&L Absolute Return Fund Series F,missing
19910531,CFM134A - Canso Short Term and Floating Rate Income Fund Class A,missing
19910531,CRY103 - Amethyst Arbitrage Fund Class F,missing
19910531,CVT421 - Capstone Traditional Equity Pool Fund Class I,missing
19910531,DON201 - Donville Kent Capital Ideas Fund Class A,missing
19910531,ECM100 - King & Victoria RSP Fund Class A Units,missing
19910531,HIL240 - Hillsdale Canadian Small Cap Equity Fund Series A CA$,missing
19910531,IGI1737 - IG PanAgora Risk Parity Private Pool F,missing
19910531,KAI103 - KAI Core Equity Pool Class O,missing
19910531,KAI303 - KAI Core Listed Equity Pool Class O,missing
19910531,LDM031 - Nymbus Sustainable Enh Short-Term Bonds Fd Class I,missing
19910531,LGQ785 - Purpose Credit Opportunities Fund Prescribed Series A,missing
19910531,LWP214 - Lightwater Nimble Fund Class O,missing
19910531,MAJ263 - Northfront Equity Fund Series N,missing
19910531,MAJ364 - Evovest Global Equity Fund Series E,missing
19910531,MAJ603 - Limpid Global Fund Series S,missing
19910531,MAJ868 - TURN8 Alternative Fund Series T,missing
19910531,MBP109 - MFS Canadian Fixed Income Fund,0.006273
19910531,NBC4627 - NBI Global Tactical Bond Fund Private,missing
19910531,NEW314 - NewGen Equity Long-Short Fund RRSP Class F,missing
19910531,NPP507 - Ninepoint Credit Income Opportunities Fund Class F,missing
19910531,PTL054 - Portland Focused Plus Fund LP Series P,missing
19910531,RBF10590 - RBC Qube Market Neutral World Equity Fund (CAD Hedged) Series A,missing
19910531,TUR170 - Turtle Creek Equity Fund Class I Series 1.0 - 170,missing
19910531,TUR216 - Turtle Creek Equity Fund Class I Series U.S. 2.0 - 216,missing
19910531,TUR631 - Turtle Creek US Equity Fund Class F USD Cash Distribution 1 - 631,missing
19910531,VCC111 - Vision Strategic Opportunity Fund Limited Partnership,missing
19910628,AHP198 - Arrow East Coast Investment Grade II Fund Class F,missing
19910628,ALD400 - AA&A Global Equity Value Fund Series F,missing
19910628,BCM210 - Barometer Tactical Balanced Pool Class O,missing
19910628,CCL951 - CC&L Absolute Return Fund Series F,missing
19910628,CFM134A - Canso Short Term and Floating Rate Income Fund Class A,missing
19910628,CRY103 - Amethyst Arbitrage Fund Class F,missing
19910628,CVT421 - Capstone Traditional Equity Pool Fund Class I,missing
19910628,DON201 - Donville Kent Capital Ideas Fund Class A,missing
19910628,ECM100 - King & Victoria RSP Fund Class A Units,missing
19910628,HIL240 - Hillsdale Canadian Small Cap Equity Fund Series A CA$,missing
19910628,IGI1737 - IG PanAgora Risk Parity Private Pool F,missing
19910628,KAI103 - KAI Core Equity Pool Class O,missing
19910628,KAI303 - KAI Core Listed Equity Pool Class O,missing
19910628,LDM031 - Nymbus Sustainable Enh Short-Term Bonds Fd Class I,missing
19910628,LGQ785 - Purpose Credit Opportunities Fund Prescribed Series A,missing
19910628,LWP214 - Lightwater Nimble Fund Class O,missing
19910628,MAJ263 - Northfront Equity Fund Series N,missing
19910628,MAJ364 - Evovest Global Equity Fund Series E,missing
19910628,MAJ603 - Limpid Global Fund Series S,missing
19910628,MAJ868 - TURN8 Alternative Fund Series T,missing
19910628,MBP109 - MFS Canadian Fixed Income Fund,-0.013035
19910628,NBC4627 - NBI Global Tactical Bond Fund Private,missing
19910628,NEW314 - NewGen Equity Long-Short Fund RRSP Class F,missing
19910628,NPP507 - Ninepoint Credit Income Opportunities Fund Class F,missing
19910628,PTL054 - Portland Focused Plus Fund LP Series P,missing
19910628,RBF10590 - RBC Qube Market Neutral World Equity Fund (CAD Hedged) Series A,missing
19910628,TUR170 - Turtle Creek Equity Fund Class I Series 1.0 - 170,missing
19910628,TUR216 - Turtle Creek Equity Fund Class I Series U.S. 2.0 - 216,missing
19910628,TUR631 - Turtle Creek US Equity Fund Class F USD Cash Distribution 1 - 631,missing
19910628,VCC111 - Vision Strategic Opportunity Fund Limited Partnership,missing
19910731,AHP198 - Arrow East Coast Investment Grade II Fund Class F,missing
19910731,ALD400 - AA&A Global Equity Value Fund Series F,missing
19910731,BCM210 - Barometer Tactical Balanced Pool Class O,missing
19910731,CCL951 - CC&L Absolute Return Fund Series F,missing
19910731,CFM134A - Canso Short Term and Floating Rate Income Fund Class A,missing
19910731,CRY103 - Amethyst Arbitrage Fund Class F,missing
19910731,CVT421 - Capstone Traditional Equity Pool Fund Class I,missing
19910731,DON201 - Donville Kent Capital Ideas Fund Class A,missing
19910731,ECM100 - King & Victoria RSP Fund Class A Units,missing
19910731,HIL240 - Hillsdale Canadian Small Cap Equity Fund Series A CA$,missing
19910731,IGI1737 - IG PanAgora Risk Parity Private Pool F,missing
19910731,KAI103 - KAI Core Equity Pool Class O,missing
19910731,KAI303 - KAI Core Listed Equity Pool Class O,missing
19910731,LDM031 - Nymbus Sustainable Enh Short-Term Bonds Fd Class I,missing
19910731,LGQ785 - Purpose Credit Opportunities Fund Prescribed Series A,missing
19910731,LWP214 - Lightwater Nimble Fund Class O,missing
19910731,MAJ263 - Northfront Equity Fund Series N,missing
19910731,MAJ364 - Evovest Global Equity Fund Series E,missing
19910731,MAJ603 - Limpid Global Fund Series S,missing
19910731,MAJ868 - TURN8 Alternative Fund Series T,missing
19910731,MBP109 - MFS Canadian Fixed Income Fund,0.016078
19910731,NBC4627 - NBI Global Tactical Bond Fund Private,missing
19910731,NEW314 - NewGen Equity Long-Short Fund RRSP Class F,missing
19910731,NPP507 - Ninepoint Credit Income Opportunities Fund Class F,missing
19910731,PTL054 - Portland Focused Plus Fund LP Series P,missing
19910731,RBF10590 - RBC Qube Market Neutral World Equity Fund (CAD Hedged) Series A,missing
19910731,TUR170 - Turtle Creek Equity Fund Class I Series 1.0 - 170,missing
19910731,TUR216 - Turtle Creek Equity Fund Class I Series U.S. 2.0 - 216,missing
19910731,TUR631 - Turtle Creek US Equity Fund Class F USD Cash Distribution 1 - 631,missing
19910731,VCC111 - Vision Strategic Opportunity Fund Limited Partnership,missing
19910830,AHP198 - Arrow East Coast Investment Grade II Fund Class F,missing
19910830,ALD400 - AA&A Global Equity Value Fund Series F,missing
19910830,BCM210 - Barometer Tactical Balanced Pool Class O,missing
19910830,CCL951 - CC&L Absolute Return Fund Series F,missing
19910830,CFM134A - Canso Short Term and Floating Rate Income Fund Class A,missing
19910830,CRY103 - Amethyst Arbitrage Fund Class F,missing
19910830,CVT421 - Capstone Traditional Equity Pool Fund Class I,missing
19910830,DON201 - Donville Kent Capital Ideas Fund Class A,missing
19910830,ECM100 - King & Victoria RSP Fund Class A Units,missing
19910830,HIL240 - Hillsdale Canadian Small Cap Equity Fund Series A CA$,missing
19910830,IGI1737 - IG PanAgora Risk Parity Private Pool F,missing
19910830,KAI103 - KAI Core Equity Pool Class O,missing
19910830,KAI303 - KAI Core Listed Equity Pool Class O,missing
19910830,LDM031 - Nymbus Sustainable Enh Short-Term Bonds Fd Class I,missing
19910830,LGQ785 - Purpose Credit Opportunities Fund Prescribed Series A,missing
19910830,LWP214 - Lightwater Nimble Fund Class O,missing
19910830,MAJ263 - Northfront Equity Fund Series N,missing
19910830,MAJ364 - Evovest Global Equity Fund Series E,missing
19910830,MAJ603 - Limpid Global Fund Series S,missing
19910830,MAJ868 - TURN8 Alternative Fund Series T,missing
19910830,MBP109 - MFS Canadian Fixed Income Fund,0.021192
19910830,NBC4627 - NBI Global Tactical Bond Fund Private,missing
19910830,NEW314 - NewGen Equity Long-Short Fund RRSP Class F,missing
19910830,NPP507 - Ninepoint Credit Income Opportunities Fund Class F,missing
19910830,PTL054 - Portland Focused Plus Fund LP Series P,missing
19910830,RBF10590 - RBC Qube Market Neutral World Equity Fund (CAD Hedged) Series A,missing
19910830,TUR170 - Turtle Creek Equity Fund Class I Series 1.0 - 170,missing
19910830,TUR216 - Turtle Creek Equity Fund Class I Series U.S. 2.0 - 216,missing
19910830,TUR631 - Turtle Creek US Equity Fund Class F USD Cash Distribution 1 - 631,missing
19910830,VCC111 - Vision Strategic Opportunity Fund Limited Partnership,missing
19910930,AHP198 - Arrow East Coast Investment Grade II Fund Class F,missing
19910930,ALD400 - AA&A Global Equity Value Fund Series F,missing
19910930,BCM210 - Barometer Tactical Balanced Pool Class O,missing
19910930,CCL951 - CC&L Absolute Return Fund Series F,missing
19910930,CFM134A - Canso Short Term and Floating Rate Income Fund Class A,missing
19910930,CRY103 - Amethyst Arbitrage Fund Class F,missing
19910930,CVT421 - Capstone Traditional Equity Pool Fund Class I,missing
19910930,DON201 - Donville Kent Capital Ideas Fund Class A,missing
19910930,ECM100 - King & Victoria RSP Fund Class A Units,missing
19910930,HIL240 - Hillsdale Canadian Small Cap Equity Fund Series A CA$,missing
19910930,IGI1737 - IG PanAgora Risk Parity Private Pool F,missing
19910930,KAI103 - KAI Core Equity Pool Class O,missing
19910930,KAI303 - KAI Core Listed Equity Pool Class O,missing
19910930,LDM031 - Nymbus Sustainable Enh Short-Term Bonds Fd Class I,missing
19910930,LGQ785 - Purpose Credit Opportunities Fund Prescribed Series A,missing
19910930,LWP214 - Lightwater Nimble Fund Class O,missing
19910930,MAJ263 - Northfront Equity Fund Series N,missing
19910930,MAJ364 - Evovest Global Equity Fund Series E,missing
19910930,MAJ603 - Limpid Global Fund Series S,missing
19910930,MAJ868 - TURN8 Alternative Fund Series T,missing
19910930,MBP109 - MFS Canadian Fixed Income Fund,0.037659
19910930,NBC4627 - NBI Global Tactical Bond Fund Private,missing
19910930,NEW314 - NewGen Equity Long-Short Fund RRSP Class F,missing
19910930,NPP507 - Ninepoint Credit Income Opportunities Fund Class F,missing
19910930,PTL054 - Portland Focused Plus Fund LP Series P,missing
19910930,RBF10590 - RBC Qube Market Neutral World Equity Fund (CAD Hedged) Series A,missing
19910930,TUR170 - Turtle Creek Equity Fund Class I Series 1.0 - 170,missing
19910930,TUR216 - Turtle Creek Equity Fund Class I Series U.S. 2.0 - 216,missing
19910930,TUR631 - Turtle Creek US Equity Fund Class F USD Cash Distribution 1 - 631,missing
19910930,VCC111 - Vision Strategic Opportunity Fund Limited Partnership,missing
19911031,AHP198 - Arrow East Coast Investment Grade II Fund Class F,missing
19911031,ALD400 - AA&A Global Equity Value Fund Series F,missing
19911031,BCM210 - Barometer Tactical Balanced Pool Class O,missing
19911031,CCL951 - CC&L Absolute Return Fund Series F,missing
19911031,CFM134A - Canso Short Term and Floating Rate Income Fund Class A,missing
19911031,CRY103 - Amethyst Arbitrage Fund Class F,missing
19911031,CVT421 - Capstone Traditional Equity Pool Fund Class I,missing
19911031,DON201 - Donville Kent Capital Ideas Fund Class A,missing
19911031,ECM100 - King & Victoria RSP Fund Class A Units,missing
19911031,HIL240 - Hillsdale Canadian Small Cap Equity Fund Series A CA$,missing
19911031,IGI1737 - IG PanAgora Risk Parity Private Pool F,missing
19911031,KAI103 - KAI Core Equity Pool Class O,missing
19911031,KAI303 - KAI Core Listed Equity Pool Class O,missing
19911031,LDM031 - Nymbus Sustainable Enh Short-Term Bonds Fd Class I,missing
19911031,LGQ785 - Purpose Credit Opportunities Fund Prescribed Series A,missing
19911031,LWP214 - Lightwater Nimble Fund Class O,missing
19911031,MAJ263 - Northfront Equity Fund Series N,missing
19911031,MAJ364 - Evovest Global Equity Fund Series E,missing
19911031,MAJ603 - Limpid Global Fund Series S,missing
19911031,MAJ868 - TURN8 Alternative Fund Series T,missing
19911031,MBP109 - MFS Canadian Fixed Income Fund,0.028186
19911031,NBC4627 - NBI Global Tactical Bond Fund Private,missing
19911031,NEW314 - NewGen Equity Long-Short Fund RRSP Class F,missing
19911031,NPP507 - Ninepoint Credit Income Opportunities Fund Class F,missing
19911031,PTL054 - Portland Focused Plus Fund LP Series P,missing
19911031,RBF10590 - RBC Qube Market Neutral World Equity Fund (CAD Hedged) Series A,missing
19911031,TUR170 - Turtle Creek Equity Fund Class I Series 1.0 - 170,missing
19911031,TUR216 - Turtle Creek Equity Fund Class I Series U.S. 2.0 - 216,missing
19911031,TUR631 - Turtle Creek US Equity Fund Class F USD Cash Distribution 1 - 631,missing
19911031,VCC111 - Vision Strategic Opportunity Fund Limited Partnership,missing
19911129,AHP198 - Arrow East Coast Investment Grade II Fund Class F,missing
19911129,ALD400 - AA&A Global Equity Value Fund Series F,missing
19911129,BCM210 - Barometer Tactical Balanced Pool Class O,missing
19911129,CCL951 - CC&L Absolute Return Fund Series F,missing
19911129,CFM134A - Canso Short Term and Floating Rate Income Fund Class A,missing
19911129,CRY103 - Amethyst Arbitrage Fund Class F,missing
19911129,CVT421 - Capstone Traditional Equity Pool Fund Class I,missing
19911129,DON201 - Donville Kent Capital Ideas Fund Class A,missing
19911129,ECM100 - King & Victoria RSP Fund Class A Units,missing
19911129,HIL240 - Hillsdale Canadian Small Cap Equity Fund Series A CA$,missing
19911129,IGI1737 - IG PanAgora Risk Parity Private Pool F,missing
19911129,KAI103 - KAI Core Equity Pool Class O,missing
19911129,KAI303 - KAI Core Listed Equity Pool Class O,missing
19911129,LDM031 - Nymbus Sustainable Enh Short-Term Bonds Fd Class I,missing
19911129,LGQ785 - Purpose Credit Opportunities Fund Prescribed Series A,missing
19911129,LWP214 - Lightwater Nimble Fund Class O,missing
19911129,MAJ263 - Northfront Equity Fund Series N,missing
19911129,MAJ364 - Evovest Global Equity Fund Series E,missing
19911129,MAJ603 - Limpid Global Fund Series S,missing
19911129,MAJ868 - TURN8 Alternative Fund Series T,missing
19911129,MBP109 - MFS Canadian Fixed Income Fund,0.010815
19911129,NBC4627 - NBI Global Tactical Bond Fund Private,missing
19911129,NEW314 - NewGen Equity Long-Short Fund RRSP Class F,missing
19911129,NPP507 - Ninepoint Credit Income Opportunities Fund Class F,missing
19911129,PTL054 - Portland Focused Plus Fund LP Series P,missing
19911129,RBF10590 - RBC Qube Market Neutral World Equity Fund (CAD Hedged) Series A,missing
19911129,TUR170 - Turtle Creek Equity Fund Class I Series 1.0 - 170,missing
19911129,TUR216 - Turtle Creek Equity Fund Class I Series U.S. 2.0 - 216,missing
19911129,TUR631 - Turtle Creek US Equity Fund Class F USD Cash Distribution 1 - 631,missing
19911129,VCC111 - Vision Strategic Opportunity Fund Limited Partnership,missing
19911231,AHP198 - Arrow East Coast Investment Grade II Fund Class F,missing
19911231,ALD400 - AA&A Global Equity Value Fund Series F,missing
19911231,BCM210 - Barometer Tactical Balanced Pool Class O,missing
19911231,CCL951 - CC&L Absolute Return Fund Series F,missing
19911231,CFM134A - Canso Short Term and Floating Rate Income Fund Class A,missing
19911231,CRY103 - Amethyst Arbitrage Fund Class F,missing
19911231,CVT421 - Capstone Traditional Equity Pool Fund Class I,missing
19911231,DON201 - Donville Kent Capital Ideas Fund Class A,missing
19911231,ECM100 - King & Victoria RSP Fund Class A Units,missing
19911231,HIL240 - Hillsdale Canadian Small Cap Equity Fund Series A CA$,missing
19911231,IGI1737 - IG PanAgora Risk Parity Private Pool F,missing
19911231,KAI103 - KAI Core Equity Pool Class O,missing
19911231,KAI303 - KAI Core Listed Equity Pool Class O,missing
19911231,LDM031 - Nymbus Sustainable Enh Short-Term Bonds Fd Class I,missing
19911231,LGQ785 - Purpose Credit Opportunities Fund Prescribed Series A,missing
19911231,LWP214 - Lightwater Nimble Fund Class O,missing
19911231,MAJ263 - Northfront Equity Fund Series N,missing
19911231,MAJ364 - Evovest Global Equity Fund Series E,missing
19911231,MAJ603 - Limpid Global Fund Series S,missing
19911231,MAJ868 - TURN8 Alternative Fund Series T,missing
19911231,MBP109 - MFS Canadian Fixed Income Fund,0.021911
19911231,NBC4627 - NBI Global Tactical Bond Fund Private,missing
19911231,NEW314 - NewGen Equity Long-Short Fund RRSP Class F,missing
19911231,NPP507 - Ninepoint Credit Income Opportunities Fund Class F,missing
19911231,PTL054 - Portland Focused Plus Fund LP Series P,missing
19911231,RBF10590 - RBC Qube Market Neutral World Equity Fund (CAD Hedged) Series A,missing
19911231,TUR170 - Turtle Creek Equity Fund Class I Series 1.0 - 170,missing
19911231,TUR216 - Turtle Creek Equity Fund Class I Series U.S. 2.0 - 216,missing
19911231,TUR631 - Turtle Creek US Equity Fund Class F USD Cash Distribution 1 - 631,missing
19911231,VCC111 - Vision Strategic Opportunity Fund Limited Partnership,missing
19920131,AHP198 - Arrow East Coast Investment Grade II Fund Class F,missing
19920131,ALD400 - AA&A Global Equity Value Fund Series F,missing
19920131,BCM210 - Barometer Tactical Balanced Pool Class O,missing
19920131,CCL951 - CC&L Absolute Return Fund Series F,missing
19920131,CFM134A - Canso Short Term and Floating Rate Income Fund Class A,missing
19920131,CRY103 - Amethyst Arbitrage Fund Class F,missing
19920131,CVT421 - Capstone Traditional Equity Pool Fund Class I,missing
19920131,DON201 - Donville Kent Capital Ideas Fund Class A,missing
19920131,ECM100 - King & Victoria RSP Fund Class A Units,missing
19920131,HIL240 - Hillsdale Canadian Small Cap Equity Fund Series A CA$,missing
19920131,IGI1737 - IG PanAgora Risk Parity Private Pool F,missing
19920131,KAI103 - KAI Core Equity Pool Class O,missing
19920131,KAI303 - KAI Core Listed Equity Pool Class O,missing
19920131,LDM031 - Nymbus Sustainable Enh Short-Term Bonds Fd Class I,missing
19920131,LGQ785 - Purpose Credit Opportunities Fund Prescribed Series A,missing
19920131,LWP214 - Lightwater Nimble Fund Class O,missing
19920131,MAJ263 - Northfront Equity Fund Series N,missing
19920131,MAJ364 - Evovest Global Equity Fund Series E,missing
19920131,MAJ603 - Limpid Global Fund Series S,missing
19920131,MAJ868 - TURN8 Alternative Fund Series T,missing
19920131,MBP109 - MFS Canadian Fixed Income Fund,-0.007206
19920131,NBC4627 - NBI Global Tactical Bond Fund Private,missing
19920131,NEW314 - NewGen Equity Long-Short Fund RRSP Class F,missing
19920131,NPP507 - Ninepoint Credit Income Opportunities Fund Class F,missing
19920131,PTL054 - Portland Focused Plus Fund LP Series P,missing
19920131,RBF10590 - RBC Qube Market Neutral World Equity Fund (CAD Hedged) Series A,missing
19920131,TUR170 - Turtle Creek Equity Fund Class I Series 1.0 - 170,missing
19920131,TUR216 - Turtle Creek Equity Fund Class I Series U.S. 2.0 - 216,missing
19920131,TUR631 - Turtle Creek US Equity Fund Class F USD Cash Distribution 1 - 631,missing
19920131,VCC111 - Vision Strategic Opportunity Fund Limited Partnership,missing
19920228,AHP198 - Arrow East Coast Investment Grade II Fund Class F,missing
19920228,ALD400 - AA&A Global Equity Value Fund Series F,missing
19920228,BCM210 - Barometer Tactical Balanced Pool Class O,missing
19920228,CCL951 - CC&L Absolute Return Fund Series F,missing
19920228,CFM134A - Canso Short Term and Floating Rate Income Fund Class A,missing
19920228,CRY103 - Amethyst Arbitrage Fund Class F,missing
19920228,CVT421 - Capstone Traditional Equity Pool Fund Class I,missing
19920228,DON201 - Donville Kent Capital Ideas Fund Class A,missing
19920228,ECM100 - King & Victoria RSP Fund Class A Units,missing
19920228,HIL240 - Hillsdale Canadian Small Cap Equity Fund Series A CA$,missing
19920228,IGI1737 - IG PanAgora Risk Parity Private Pool F,missing
19920228,KAI103 - KAI Core Equity Pool Class O,missing
19920228,KAI303 - KAI Core Listed Equity Pool Class O,missing
19920228,LDM031 - Nymbus Sustainable Enh Short-Term Bonds Fd Class I,missing
19920228,LGQ785 - Purpose Credit Opportunities Fund Prescribed Series A,missing
19920228,LWP214 - Lightwater Nimble Fund Class O,missing
19920228,MAJ263 - Northfront Equity Fund Series N,missing
19920228,MAJ364 - Evovest Global Equity Fund Series E,missing
19920228,MAJ603 - Limpid Global Fund Series S,missing
19920228,MAJ868 - TURN8 Alternative Fund Series T,missing
19920228,MBP109 - MFS Canadian Fixed Income Fund,0.005867
19920228,NBC4627 - NBI Global Tactical Bond Fund Private,missing
19920228,NEW314 - NewGen Equity Long-Short Fund RRSP Class F,missing
19920228,NPP507 - Ninepoint Credit Income Opportunities Fund Class F,missing
19920228,PTL054 - Portland Focused Plus Fund LP Series P,missing
19920228,RBF10590 - RBC Qube Market Neutral World Equity Fund (CAD Hedged) Series A,missing
19920228,TUR170 - Turtle Creek Equity Fund Class I Series 1.0 - 170,missing
19920228,TUR216 - Turtle Creek Equity Fund Class I Series U.S. 2.0 - 216,missing
19920228,TUR631 - Turtle Creek US Equity Fund Class F USD Cash Distribution 1 - 631,missing
19920228,VCC111 - Vision Strategic Opportunity Fund Limited Partnership,missing
19920331,AHP198 - Arrow East Coast Investment Grade II Fund Class F,missing
19920331,ALD400 - AA&A Global Equity Value Fund Series F,missing
19920331,BCM210 - Barometer Tactical Balanced Pool Class O,missing
19920331,CCL951 - CC&L Absolute Return Fund Series F,missing
19920331,CFM134A - Canso Short Term and Floating Rate Income Fund Class A,missing
19920331,CRY103 - Amethyst Arbitrage Fund Class F,missing
19920331,CVT421 - Capstone Traditional Equity Pool Fund Class I,missing
19920331,DON201 - Donville Kent Capital Ideas Fund Class A,missing
19920331,ECM100 - King & Victoria RSP Fund Class A Units,missing
19920331,HIL240 - Hillsdale Canadian Small Cap Equity Fund Series A CA$,missing
19920331,IGI1737 - IG PanAgora Risk Parity Private Pool F,missing
19920331,KAI103 - KAI Core Equity Pool Class O,missing
19920331,KAI303 - KAI Core Listed Equity Pool Class O,missing
19920331,LDM031 - Nymbus Sustainable Enh Short-Term Bonds Fd Class I,missing
19920331,LGQ785 - Purpose Credit Opportunities Fund Prescribed Series A,missing
19920331,LWP214 - Lightwater Nimble Fund Class O,missing
19920331,MAJ263 - Northfront Equity Fund Series N,missing
19920331,MAJ364 - Evovest Global Equity Fund Series E,missing
19920331,MAJ603 - Limpid Global Fund Series S,missing
19920331,MAJ868 - TURN8 Alternative Fund Series T,missing
19920331,MBP109 - MFS Canadian Fixed Income Fund,-0.015362
19920331,NBC4627 - NBI Global Tactical Bond Fund Private,missing
19920331,NEW314 - NewGen Equity Long-Short Fund RRSP Class F,missing
